,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Regex
105,03/26/2022,0:50,BROOKLYN,11236.0,40.637905,-73.8878,"(40.637905, -73.8878)",AVENUE N,EAST 102 STREET,,0.0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4513495,Sedan,Station Wagon/Sport Utility Vehicle,,,,03.637905.8878
106,03/26/2022,14:05,BROOKLYN,11210.0,40.635063,-73.94788,"(40.635063, -73.94788)",,,2067      NOSTRAND AVENUE,1.0,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4513874,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,03.635063.94788
107,03/26/2022,9:30,,,40.804153,-73.91304,"(40.804153, -73.91304)",BRUCKNER BOULEVARD,EAST 137 STREET,,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4514263,Sedan,,,,,03.804153.91304
108,03/10/2022,8:30,BROOKLYN,11238.0,40.676403,-73.96287,"(40.676403, -73.96287)",PROSPECT PLACE,GRAND AVENUE,,4.0,0,0,0,0,0,4,0,Other Vehicular,Following Too Closely,Unspecified,,,4514323,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,03.676403.96287
109,03/24/2022,23:00,BRONX,10472.0,40.829777,-73.85055,"(40.829777, -73.85055)",WATSON AVENUE,CASTLE HILL AVENUE,,1.0,0,1,0,0,0,0,0,Unspecified,,,,,4514182,Sedan,,,,,03.829777.85055
110,03/26/2022,7:36,BROOKLYN,11209.0,40.613926,-74.030174,"(40.613926, -74.030174)",FORT HAMILTON PARKWAY,97 STREET,,0.0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,4513515,Station Wagon/Sport Utility Vehicle,Taxi,Sedan,,,03.613926.030174
111,03/26/2022,11:50,BROOKLYN,11236.0,40.635563,-73.89577,"(40.635563, -73.89577)",EAST 94 STREET,AVENUE M,,2.0,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4513663,Station Wagon/Sport Utility Vehicle,,,,,03.635563.89577
112,03/26/2022,17:42,QUEENS,11420.0,40.675167,-73.825264,"(40.675167, -73.825264)",114 STREET,SUTTER AVENUE,,0.0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4513953,Station Wagon/Sport Utility Vehicle,Sedan,,,,03.675167.825264
113,03/26/2022,1:45,MANHATTAN,10065.0,40.761486,-73.96061,"(40.761486, -73.96061)",EAST 62 STREET,1 AVENUE,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4513985,Sedan,Sedan,,,,03.761486.96061
114,03/26/2022,17:00,BROOKLYN,11249.0,40.712284,-73.964005,"(40.712284, -73.964005)",,,98        SOUTH 4 STREET,0.0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4514084,Sedan,Station Wagon/Sport Utility Vehicle,,,,03.712284.964005
115,02/25/2022,11:48,QUEENS,11432.0,40.70546,-73.7949,"(40.70546, -73.7949)",JAMAICA AVENUE,165 STREET,,0.0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,4514144,E-Scooter,Sedan,,,,02.70546.7949
116,03/26/2022,22:51,,,40.74967,-73.99531,"(40.74967, -73.99531)",WEST 30 STREET,,,1.0,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4513606,Sedan,,,,,03.74967.99531
117,03/26/2022,8:21,MANHATTAN,10032.0,40.833786,-73.94037,"(40.833786, -73.94037)",SAINT NICHOLAS AVENUE,WEST 159 STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4513564,Box Truck,Station Wagon/Sport Utility Vehicle,,,,03.833786.94037
118,03/17/2022,8:00,,,40.67794,-73.8023,"(40.67794, -73.8023)",139 STREET,,,1.0,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4514412,Sedan,Station Wagon/Sport Utility Vehicle,,,,03.67794.8023
119,03/26/2022,10:30,BROOKLYN,11220.0,40.637985,-74.0076,"(40.637985, -74.0076)",,,736       56 STREET,0.0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4513587,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,03.637985.0076
120,12/16/2021,9:23,,,,,,JACKIE ROBINSON EXPY,JAMAICA AVENUE,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4487185,Station Wagon/Sport Utility Vehicle,Sedan,,,,12.0.0
121,03/26/2022,13:48,MANHATTAN,10032.0,40.835037,-73.93979,"(40.835037, -73.93979)",,,1016      SAINT NICHOLAS AVENUE,1.0,0,1,0,0,0,0,0,,,,,,4513565,,,,,,03.835037.93979
122,03/25/2022,9:56,,,40.9046,-73.852936,"(40.9046, -73.852936)",EAST 241 STREET,,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4514286,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,03.9046.852936
123,03/26/2022,23:45,QUEENS,11104.0,40.742508,-73.91788,"(40.742508, -73.91788)",47 STREET,GREENPOINT AVENUE,,1.0,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4513637,Sedan,Sedan,,,,03.742508.91788
124,03/26/2022,1:26,,,,,,GOWANUS RAMP,,,0.0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4513528,UTILITY,Station Wagon/Sport Utility Vehicle,,,,03.0.0
125,03/22/2022,9:07,BROOKLYN,11238.0,,,,GRAND AVENUE,GREENE AVENUE,,1.0,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4514139,Sedan,,,,,03.0.0
126,03/26/2022,16:00,BROOKLYN,11207.0,40.67046,-73.88788,"(40.67046, -73.88788)",SUTTER AVENUE,SCHENCK AVENUE,,1.0,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4513833,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,03.67046.88788
127,03/26/2022,23:17,MANHATTAN,10002.0,40.72224,-73.9863,"(40.72224, -73.9863)",ESSEX STREET,EAST HOUSTON STREET,,1.0,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4513887,Station Wagon/Sport Utility Vehicle,Sedan,,,,03.72224.9863
128,03/23/2022,9:00,,,40.67639,-73.97189,"(40.67639, -73.97189)",FLATBUSH AVENUE,,,1.0,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4514160,Sedan,Motorcycle,,,,03.67639.97189
129,03/26/2022,5:00,,,40.88893,-73.86579,"(40.88893, -73.86579)",BRONX RIVER PARKWAY,,,0.0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4514002,Sedan,Sedan,,,,03.88893.86579
130,03/25/2022,6:15,,,40.80118,-73.93975,"(40.80118, -73.93975)",EAST 120 STREET,,,1.0,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4514152,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,03.80118.93975
131,03/26/2022,21:50,,,40.757668,-73.95915,"(40.757668, -73.95915)",FDR DRIVE,,,1.0,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4513626,Taxi,Sedan,,,,03.757668.95915
132,03/26/2022,21:25,BROOKLYN,11225.0,40.668896,-73.95339,"(40.668896, -73.95339)",,,200       ROGERS AVENUE,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4513774,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,03.668896.95339
133,03/25/2022,18:13,BROOKLYN,11218.0,40.63654,-73.97707,"(40.63654, -73.97707)",,,604       EAST 2 STREET,2.0,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,4514376,Sedan,Sedan,Sedan,Sedan,,03.63654.97707
134,03/26/2022,20:10,BRONX,10456.0,40.831055,-73.905846,"(40.831055, -73.905846)",EAST 168 STREET,3 AVENUE,,1.0,0,1,0,0,0,0,0,Unspecified,,,,,4513982,Sedan,,,,,03.831055.905846
135,03/25/2022,12:55,,,40.85868,-73.89922,"(40.85868, -73.89922)",GRAND CONCOURSE,,,0.0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4514220,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,03.85868.89922
136,03/23/2022,11:00,,,40.62466,-74.17856,"(40.62466, -74.17856)",GULF AVENUE,,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4514413,Station Wagon/Sport Utility Vehicle,Sedan,,,,03.62466.17856
137,03/26/2022,3:05,BROOKLYN,11236.0,40.63947,-73.902756,"(40.63947, -73.902756)",AVENUE J,EAST 92 STREET,,1.0,0,0,0,0,0,1,0,Unspecified,,,,,4513664,Sedan,,,,,03.63947.902756
138,03/26/2022,4:34,BRONX,10468.0,40.86173,-73.91182,"(40.86173, -73.91182)",WEST FORDHAM ROAD,CEDAR AVENUE,,1.0,0,0,0,0,0,1,0,Unspecified,,,,,4513725,Station Wagon/Sport Utility Vehicle,,,,,03.86173.91182
139,03/26/2022,19:56,BROOKLYN,11201.0,40.69538,-73.985115,"(40.69538, -73.985115)",,,11        METROTECH CENTER,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4514298,Sedan,,,,,03.69538.985115
140,03/26/2022,12:40,BROOKLYN,11219.0,40.63063,-74.00923,"(40.63063, -74.00923)",65 STREET,FORT HAMILTON PARKWAY,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4513573,Sedan,Sedan,,,,03.63063.00923
141,03/26/2022,1:58,BRONX,10472.0,40.82707,-73.87075,"(40.82707, -73.87075)",,,1670      WATSON AVENUE,0.0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4514201,Sedan,Sedan,,,,03.82707.87075
142,03/26/2022,19:56,,,40.60548,-73.93922,"(40.60548, -73.93922)",GERRITSEN AVENUE,AVENUE S,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514030,Station Wagon/Sport Utility Vehicle,,,,,03.60548.93922
143,03/26/2022,0:30,BROOKLYN,11221.0,40.692593,-73.91551,"(40.692593, -73.91551)",MADISON STREET,CENTRAL AVENUE,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514125,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,03.692593.91551
144,03/16/2022,15:44,MANHATTAN,10017.0,,,,49 street,5 avenue,,1.0,0,1,0,0,0,0,0,Unspecified,,,,,4514194,Bike,,,,,03.0.0
145,03/26/2022,20:05,BROOKLYN,11207.0,40.680664,-73.902626,"(40.680664, -73.902626)",BUSHWICK AVENUE,CONWAY STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4514278,Sedan,Sedan,,,,03.680664.902626
146,03/26/2022,17:54,BROOKLYN,11226.0,40.645718,-73.95002,"(40.645718, -73.95002)",,,168       EAST 29 STREET,4.0,0,0,0,0,0,4,0,Passing Too Closely,Unspecified,,,,4513803,Sedan,Station Wagon/Sport Utility Vehicle,,,,03.645718.95002
147,03/25/2022,17:55,,,40.68327,-73.95016,"(40.68327, -73.95016)",NOSTRAND AVENUE,,,0.0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4514241,Sedan,Motorcycle,,,,03.68327.95016
148,12/12/2021,9:09,,,40.84036,-73.91807,"(40.84036, -73.91807)",JEROME AVENUE,,,0.0,1,0,1,0,0,0,0,Unspecified,,,,,4487210,Taxi,,,,,12.84036.91807
149,04/13/2021,16:00,BROOKLYN,11222.0,,,,VANDERVORT AVENUE,ANTHONY STREET,,0.0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407811,Sedan,,,,,04.0.0
150,08/05/2021,18:17,,,,,,VERRAZANO BRIDGE,,,0.0,0,0,0,0,0,0,0,Glare,Unspecified,,,,4456746,Sedan,Sedan,,,,08.0.0
151,03/26/2022,16:35,BROOKLYN,11235.0,40.577652,-73.96344,"(40.577652, -73.96344)",,,3071      BRIGHTON 4 STREET,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4513878,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,03.577652.96344
152,03/26/2022,19:50,MANHATTAN,10012.0,40.730145,-73.99781,"(40.730145, -73.99781)",,,60        WASHINGTON SQUARE SOUTH,1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,4513735,E-Bike,BOX VAN,,,,03.730145.99781
153,03/26/2022,13:19,QUEENS,11420.0,40.67478,-73.806206,"(40.67478, -73.806206)",ROCKAWAY BOULEVARD,132 STREET,,0.0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4513958,Station Wagon/Sport Utility Vehicle,Sedan,,,,03.67478.806206
154,03/25/2022,8:45,BROOKLYN,11230.0,40.624622,-73.97598,"(40.624622, -73.97598)",,,1175      MC DONALD AVENUE,2.0,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4514367,Sedan,Sedan,,,,03.624622.97598
